customer_id,recency_days,frequency,monetary_total,avg_order_value,tenure_days,delivery_share,avg_items_per_order,item_diversity,tip_rate,modifiers_per_order,lapsed
4422,86,3,219.58,73.193333,100,1.00000,12.0000,12,0.000000,3.6667,0
4427,23,5,213.25,42.650000,163,0.20000,2.8000,8,0.000000,1.6000,1
4432,32,3,92.61,30.870000,153,0.33333,3.6667,9,0.000000,2.0000,1
4433,8,5,64.20,12.840000,177,0.00000,1.0000,1,0.000000,0.0000,0
4434,28,2,62.98,31.490000,157,0.50000,2.0000,2,0.082566,1.5000,1
4445,37,4,121.57,30.392500,147,1.00000,2.0000,3,0.000000,1.2500,1
4449,60,3,216.14,72.046667,124,0.00000,4.6667,8,0.000000,3.3333,0
4451,43,2,183.94,91.970000,141,1.00000,4.5000,7,0.173970,4.5000,0
4453,29,5,247.78,49.556000,155,1.00000,2.0000,7,0.119057,0.0000,0
4464,7,10,259.48,25.948000,176,1.00000,2.3000,9,0.000000,0.8000,0
4465,41,3,54.04,18.013333,142,0.00000,2.0000,5,0.000000,0.0000,0
4470,37,2,103.59,51.795000,146,0.00000,3.0000,4,0.054832,8.5000,1
4487,48,5,163.05,32.610000,134,1.00000,2.2000,10,0.000000,1.0000,0
4488,78,2,59.48,29.740000,104,0.50000,2.0000,4,0.118527,0.0000,0
4519,1,14,721.65,51.546429,180,0.78571,3.7857,16,0.143366,5.2143,0
4525,36,3,68.99,22.996667,145,1.00000,1.0000,3,0.072474,1.6667,1
4526,70,3,48.15,16.050000,111,0.00000,1.0000,2,0.000000,0.6667,0
4537,51,3,53.36,17.786667,129,0.00000,1.0000,1,0.037481,0.0000,0
4538,34,5,85.54,17.108000,146,0.00000,1.2000,3,0.036825,1.4000,0
4544,85,4,107.43,26.857500,94,1.00000,1.0000,2,0.228055,1.5000,1
4545,16,2,262.89,131.445000,162,1.00000,8.5000,11,0.076077,15.0000,0
4547,16,2,54.43,27.215000,162,0.00000,2.0000,3,0.000000,1.0000,1
4549,3,13,396.64,30.510769,175,1.00000,4.7692,10,0.022691,2.1538,0
4550,45,3,233.65,77.883333,133,1.00000,4.0000,4,0.000000,6.0000,0
4555,1,2,51.05,25.525000,177,0.00000,3.0000,5,0.088149,0.5000,0
4564,51,3,120.35,40.116667,126,0.33333,1.6667,3,0.066473,5.0000,1
4582,38,5,89.34,17.868000,138,0.80000,1.0000,1,0.000000,2.0000,1
4584,85,2,51.62,25.810000,91,1.00000,1.5000,2,0.000000,2.0000,1
4597,2,5,199.02,39.804000,173,0.20000,3.8000,12,0.000000,2.2000,1
4602,59,4,155.85,38.962500,116,0.50000,2.2500,5,0.083414,1.2500,0
4603,6,2,69.07,34.535000,169,0.50000,3.5000,6,0.043434,3.0000,1
4605,74,3,119.84,39.946667,101,0.00000,2.0000,6,0.000000,1.0000,0
4606,6,4,134.39,33.597500,168,1.00000,6.0000,12,0.074410,3.2500,0
4621,47,2,294.46,147.230000,126,1.00000,7.0000,5,0.033960,2.5000,0
4626,16,3,60.64,20.213333,157,0.00000,1.0000,2,0.082454,0.6667,1
4629,41,4,97.63,24.407500,131,0.50000,2.0000,3,0.000000,2.0000,0
4632,5,3,147.35,49.116667,167,0.00000,4.3333,11,0.048728,1.3333,1
4644,30,2,105.59,52.795000,141,0.50000,3.0000,5,0.066294,0.5000,0
4646,47,2,59.39,29.695000,124,0.50000,2.0000,2,0.000000,1.5000,1
4649,80,6,222.30,37.050000,91,0.00000,4.5000,5,0.000000,1.3333,0
4651,10,4,136.42,34.105000,160,1.00000,3.0000,5,0.000000,0.5000,0
4656,85,2,120.29,60.145000,85,1.00000,3.5000,6,0.041566,0.5000,0
4657,17,2,154.97,77.485000,153,0.50000,4.0000,6,0.000000,2.0000,1
4661,61,5,179.94,35.988000,109,0.20000,2.4000,5,0.015839,2.4000,1
4663,73,2,44.94,22.470000,97,1.00000,2.0000,2,0.000000,1.5000,1
4666,6,7,238.16,34.022857,164,0.14286,2.1429,10,0.000000,0.8571,0
4667,28,2,46.40,23.200000,142,0.00000,1.0000,2,0.077586,3.0000,1
4670,9,28,830.77,29.670357,161,0.00000,2.5357,22,0.020463,1.2500,0
4671,2,6,221.41,36.901667,168,1.00000,4.5000,3,0.000000,0.0000,0
4676,21,3,441.58,147.193333,148,0.00000,6.3333,6,0.145387,7.3333,0
4681,9,3,207.09,69.030000,160,0.33333,3.6667,5,0.000000,1.3333,0
4684,8,2,123.93,61.965000,161,1.00000,3.0000,5,0.000000,4.5000,1
4685,33,3,74.77,24.923333,136,0.66667,1.0000,1,0.000000,1.0000,0
4711,16,2,48.80,24.400000,151,0.00000,1.5000,2,0.122951,1.0000,1
4716,47,9,196.20,21.800000,119,0.11111,1.5556,6,0.010194,0.1111,0
4730,39,5,299.66,59.932000,126,0.00000,5.0000,7,0.010011,3.8000,0
4731,10,8,281.47,35.183750,155,0.87500,2.8750,11,0.000000,0.7500,0
4739,13,12,286.48,23.873333,151,0.00000,1.8333,4,0.013963,0.1667,0
4745,29,2,94.70,47.350000,135,1.00000,3.5000,5,0.000000,2.0000,1
4746,8,5,200.33,40.066000,156,0.80000,2.0000,6,0.150751,1.2000,0
4748,1,8,188.92,23.615000,163,0.37500,1.7500,7,0.119257,3.0000,0
4749,12,4,242.19,60.547500,152,0.00000,3.7500,9,0.041290,3.7500,1
4751,11,8,232.19,29.023750,153,0.12500,2.7500,8,0.000000,1.2500,0
4757,82,2,50.90,25.450000,81,1.00000,2.0000,3,0.085462,1.5000,1
4758,15,13,521.67,40.128462,148,0.69231,4.4615,7,0.122683,0.2308,0
4763,15,6,206.95,34.491667,148,1.00000,2.8333,10,0.121044,0.8333,0
4767,3,2,405.74,202.870000,160,0.50000,12.0000,9,0.152807,1.5000,1
4768,18,6,247.79,41.298333,145,1.00000,2.5000,8,0.149320,1.1667,0
4770,64,7,415.32,59.331429,99,0.71429,4.5714,23,0.138207,4.1429,0
4772,50,5,322.39,64.478000,113,0.80000,3.6000,9,0.130432,3.0000,0
4773,16,3,106.15,35.383333,147,0.00000,2.0000,3,0.122939,4.3333,1
4774,34,5,218.65,43.730000,129,0.40000,2.0000,6,0.089870,0.6000,0
4776,15,2,77.50,38.750000,148,0.00000,4.0000,7,0.012903,2.0000,1
4783,32,4,163.28,40.820000,131,0.50000,3.2500,7,0.061244,1.2500,1
4792,44,3,319.29,106.430000,118,0.00000,5.6667,4,0.041561,3.0000,0
4795,1,13,677.59,52.122308,161,1.00000,5.0769,17,0.130787,2.2308,0
4801,79,3,79.18,26.393333,82,1.00000,2.0000,3,0.000000,0.0000,1
4807,21,4,136.43,34.107500,140,0.00000,4.7500,5,0.000000,0.7500,1
4809,45,2,130.00,65.000000,116,0.00000,3.5000,7,0.069923,1.5000,0
4810,15,4,65.27,16.317500,146,0.00000,1.7500,2,0.000000,0.0000,1
4813,10,5,165.49,33.098000,150,0.00000,2.2000,8,0.078555,0.2000,0
4817,82,3,55.35,18.450000,78,0.33333,1.0000,2,0.000000,1.3333,1
4824,3,22,341.06,15.502727,156,1.00000,1.0455,3,0.000000,0.4091,0
4825,62,5,74.90,14.980000,97,0.00000,1.0000,1,0.000000,0.0000,1
4828,36,2,35.95,17.975000,123,0.50000,1.0000,2,0.000000,1.0000,0
4831,81,2,45.74,22.870000,78,0.00000,2.5000,4,0.000000,0.5000,0
4839,2,4,182.04,45.510000,156,0.25000,3.2500,6,0.047792,1.0000,0
4840,42,4,245.15,61.287500,116,1.00000,3.2500,7,0.111768,5.5000,1
4841,43,2,106.45,53.225000,115,0.00000,5.0000,6,0.045092,4.5000,1
4849,19,2,127.99,63.995000,138,1.00000,4.0000,4,0.000000,2.5000,1
4859,11,2,49.22,24.610000,145,0.00000,2.5000,3,0.000000,0.0000,1
4864,74,3,79.45,26.483333,82,0.00000,2.3333,6,0.000000,1.0000,0
4875,17,7,291.70,41.671429,139,0.00000,2.1429,6,0.026671,1.1429,0
4876,18,2,44.47,22.235000,138,0.50000,1.5000,3,0.109737,0.5000,0
4878,16,12,283.63,23.635833,139,1.00000,1.0000,2,0.211543,1.4167,1
4880,21,2,199.38,99.690000,134,0.50000,5.0000,8,0.101063,9.5000,1
4885,30,4,177.27,44.317500,125,0.50000,3.5000,12,0.028206,3.2500,0
4889,63,2,27.28,13.640000,92,0.00000,1.0000,1,0.000000,0.5000,0
4894,84,5,133.70,26.740000,70,1.00000,1.0000,1,0.000000,0.0000,1
4905,32,2,80.04,40.020000,122,0.50000,2.0000,4,0.000000,0.5000,0
4911,53,2,50.83,25.415000,100,0.00000,2.5000,3,0.000000,2.5000,1
4912,47,2,76.51,38.255000,106,0.50000,2.0000,3,0.000000,2.0000,1
4913,80,2,106.54,53.270000,73,1.00000,3.0000,5,0.000000,3.5000,1
4925,47,3,57.24,19.080000,105,0.00000,1.3333,3,0.000000,0.0000,0
4928,4,6,118.29,19.715000,148,0.00000,1.6667,6,0.025361,1.3333,0
4930,39,2,108.85,54.425000,112,0.00000,3.5000,6,0.000000,6.5000,0
4952,2,6,602.45,100.408333,147,0.00000,6.6667,14,0.049797,6.6667,0
4955,54,2,55.81,27.905000,95,0.00000,2.0000,4,0.161261,3.0000,1
4961,24,3,52.08,17.360000,125,0.00000,1.0000,1,0.096006,1.3333,1
4967,36,2,109.51,54.755000,113,0.00000,2.5000,4,0.091316,6.5000,0
4968,12,2,55.64,27.820000,136,0.00000,2.0000,3,0.000000,0.0000,0
4994,60,3,69.61,23.203333,87,1.00000,3.6667,6,0.077575,6.0000,0
5003,76,5,172.81,34.562000,71,0.40000,2.0000,5,0.044905,0.8000,1
5007,67,2,70.35,35.175000,80,0.00000,3.5000,7,0.000000,2.0000,0
5014,78,3,642.98,214.326667,68,0.66667,4.0000,4,0.000000,1.0000,1
5022,61,5,66.34,13.268000,84,0.20000,1.0000,1,0.000000,0.0000,1
5023,52,8,139.64,17.455000,93,1.00000,1.0000,3,0.000000,1.2500,1
5027,43,2,33.17,16.585000,102,0.00000,6.0000,5,0.000000,3.5000,0
5035,45,2,47.62,23.810000,99,0.00000,2.0000,3,0.000000,0.0000,0
5036,2,9,125.05,13.894444,142,0.00000,1.0000,1,0.015994,1.1111,0
5037,48,2,96.07,48.035000,96,0.50000,3.0000,5,0.000000,2.5000,0
5040,29,3,113.92,37.973333,115,1.00000,3.3333,5,0.000000,0.6667,0
5041,27,3,240.19,80.063333,116,0.66667,4.3333,7,0.000000,2.0000,1
5045,72,2,108.68,54.340000,71,1.00000,3.5000,5,0.172985,3.5000,1
5048,23,4,198.11,49.527500,120,1.00000,2.0000,5,0.000000,0.0000,0
5053,53,3,51.90,17.300000,90,0.00000,1.0000,3,0.000000,2.3333,0
5058,38,2,41.73,20.865000,104,0.00000,2.5000,4,0.000000,1.5000,0
5059,15,6,78.45,13.075000,127,0.00000,1.1667,5,0.038241,1.8333,0
5061,75,2,67.50,33.750000,67,0.50000,3.5000,5,0.040889,0.0000,0
5064,24,3,92.56,30.853333,118,0.00000,3.0000,5,0.000000,0.3333,1
5065,70,2,112.30,56.150000,72,1.00000,3.0000,6,0.000000,0.5000,0
5082,84,2,180.43,90.215000,57,0.00000,5.0000,3,0.116389,2.0000,1
5085,23,7,191.69,27.384286,118,0.42857,1.4286,5,0.078982,1.4286,1
5090,64,2,127.81,63.905000,77,0.00000,4.0000,5,0.083327,0.0000,1
5092,22,5,301.14,60.228000,119,0.00000,3.6000,11,0.013117,2.2000,0
5097,40,7,238.13,34.018571,101,0.00000,4.7143,4,0.025196,1.0000,0
5098,46,4,73.77,18.442500,95,0.00000,2.2500,7,0.113461,2.2500,0
5101,30,2,70.54,35.270000,110,0.00000,2.0000,3,0.070882,3.0000,0
5103,65,4,186.67,46.667500,75,0.75000,2.5000,8,0.155354,1.5000,0
5104,28,2,34.51,17.255000,112,0.00000,3.5000,5,0.000000,3.5000,1
5113,45,2,81.92,40.960000,95,1.00000,2.5000,4,0.000000,1.0000,1
5114,8,3,146.50,48.833333,132,1.00000,4.6667,6,0.034130,2.3333,0
5119,16,3,114.49,38.163333,123,0.00000,3.6667,5,0.000000,2.0000,1
5125,48,2,37.45,18.725000,91,0.00000,1.0000,2,0.000000,0.0000,1
5129,43,3,64.20,21.400000,95,0.00000,1.3333,3,0.000000,1.0000,1
5132,40,2,44.40,22.200000,98,0.00000,2.0000,2,0.000000,0.0000,0
5133,61,2,106.30,53.150000,77,0.50000,3.0000,2,0.094073,1.5000,0
5144,48,7,86.32,12.331429,88,0.00000,3.0000,4,0.057924,0.5714,1
5146,37,2,118.07,59.035000,99,0.50000,3.0000,2,0.000000,3.0000,1
5152,5,10,235.98,23.598000,131,0.00000,4.1000,15,0.029664,0.4000,0
5166,74,2,146.58,73.290000,61,0.00000,9.0000,4,0.092987,2.0000,1
5167,69,4,107.00,26.750000,66,0.00000,1.0000,1,0.000000,0.0000,1
5168,79,2,68.89,34.445000,56,0.00000,2.0000,3,0.029177,1.5000,1
5174,8,12,551.96,45.996667,127,0.08333,3.5000,14,0.005435,3.1667,0
5176,2,3,141.36,47.120000,133,1.00000,2.3333,6,0.000000,1.0000,0
5177,2,3,133.02,44.340000,132,1.00000,2.0000,5,0.000000,3.6667,1
5181,84,4,194.88,48.720000,50,0.00000,3.5000,9,0.154454,3.7500,0
5189,29,2,67.10,33.550000,105,0.00000,2.5000,4,0.091058,2.5000,1
5194,2,2,32.37,16.185000,132,0.50000,2.0000,3,0.000000,0.5000,0
5202,86,2,80.54,40.270000,47,1.00000,3.0000,5,0.000000,1.0000,1
5206,10,3,128.02,42.673333,123,0.66667,2.3333,5,0.114045,2.3333,0
5207,2,2,77.95,38.975000,131,1.00000,2.5000,5,0.000000,2.5000,1
5210,2,12,535.95,44.662500,131,0.50000,2.9167,10,0.026122,2.2500,0
5211,46,4,155.96,38.990000,87,0.25000,5.2500,6,0.000000,4.2500,0
5213,29,4,233.67,58.417500,104,0.00000,3.7500,5,0.107031,1.7500,0
5215,62,4,103.79,25.947500,70,0.00000,1.7500,3,0.000000,3.5000,1
5219,40,4,72.34,18.085000,92,0.25000,2.2500,6,0.082942,1.5000,1
5239,54,2,43.21,21.605000,76,0.00000,2.0000,4,0.176579,2.5000,0
5245,79,3,156.94,52.313333,51,0.00000,3.6667,8,0.031859,2.3333,1
5247,15,5,123.71,24.742000,115,1.00000,4.8000,5,0.000000,3.2000,0
5248,55,2,50.82,25.410000,75,0.00000,2.5000,4,0.000000,0.5000,1
5251,1,4,128.40,32.100000,128,0.00000,1.7500,5,0.000000,2.0000,0
5253,63,2,84.18,42.090000,66,0.00000,3.0000,4,0.059397,3.0000,0
5266,78,2,114.86,57.430000,50,1.00000,2.5000,4,0.087063,2.5000,0
5270,1,4,99.08,24.770000,127,0.00000,1.5000,3,0.092854,1.0000,0
5272,51,5,245.56,49.112000,77,0.00000,3.4000,7,0.000000,1.6000,0
5279,40,2,24.08,12.040000,88,0.00000,1.0000,2,0.000000,2.0000,1
5282,49,3,92.02,30.673333,79,0.33333,2.3333,2,0.000000,2.0000,0
5291,15,9,641.56,71.284444,112,1.00000,7.1111,15,0.028057,3.1111,0
5299,39,3,186.53,62.176667,88,1.00000,6.3333,7,0.000000,9.0000,0
5302,37,3,128.40,42.800000,90,0.00000,4.0000,5,0.000000,1.3333,1
5305,22,7,181.45,25.921429,105,1.00000,4.7143,4,0.077156,2.7143,0
5310,33,4,186.88,46.720000,93,1.00000,5.0000,10,0.026755,2.0000,1
5312,19,2,102.80,51.400000,107,0.00000,4.0000,3,0.021595,1.5000,0
5317,85,3,157.29,52.430000,40,0.00000,3.0000,5,0.000000,2.0000,1
5318,60,2,88.81,44.405000,65,0.00000,2.0000,4,0.000000,4.5000,1
5319,23,2,54.03,27.015000,102,0.00000,2.0000,4,0.000000,1.5000,1
5330,4,18,2046.30,113.683333,120,0.83333,6.6667,12,0.008796,1.7778,0
5331,57,2,70.88,35.440000,67,0.00000,2.0000,4,0.109340,2.0000,1
5332,6,2,89.74,44.870000,118,0.50000,6.5000,7,0.022287,1.5000,1
5336,3,3,101.46,33.820000,121,0.66667,2.3333,5,0.137985,2.3333,0
5338,30,3,57.38,19.126667,94,0.00000,1.3333,3,0.165563,1.0000,0
5339,70,3,363.32,121.106667,54,0.33333,5.0000,8,0.037570,6.0000,0
5341,86,2,81.32,40.660000,37,1.00000,3.0000,5,0.000000,3.0000,1
5344,59,2,69.30,34.650000,64,0.50000,2.0000,3,0.000000,2.5000,1
5346,65,2,87.74,43.870000,58,0.00000,2.0000,3,0.000000,0.0000,1
5347,27,2,73.21,36.605000,96,1.00000,2.5000,4,0.068297,0.0000,0
5355,40,5,73.83,14.766000,82,0.00000,1.6000,4,0.000000,0.4000,0
5356,57,2,33.15,16.575000,65,0.50000,1.5000,2,0.000000,0.5000,1
5358,5,5,319.13,63.826000,117,0.00000,8.4000,10,0.000000,1.0000,0
5361,63,3,101.30,33.766667,59,0.00000,2.6667,6,0.049358,0.3333,1
5373,61,2,41.98,20.990000,60,1.00000,2.5000,4,0.095283,0.0000,1
5391,57,2,53.95,26.975000,64,0.00000,4.0000,4,0.092678,0.5000,1
5393,10,4,385.68,96.420000,111,1.00000,5.5000,9,0.000000,3.2500,0
5395,31,3,74.90,24.966667,89,0.00000,1.6667,4,0.000000,1.0000,0
5397,45,2,108.01,54.005000,75,1.00000,3.5000,6,0.078696,4.5000,1
5403,29,10,286.50,28.650000,91,0.00000,1.5000,3,0.000000,0.6000,0
5404,64,3,105.67,35.223333,56,1.00000,2.0000,4,0.000000,2.6667,0
5406,4,4,124.51,31.127500,116,1.00000,1.7500,5,0.046583,1.7500,0
5413,32,2,98.21,49.105000,87,1.00000,2.5000,4,0.000000,4.5000,0
5417,72,4,65.25,16.312500,47,0.00000,1.7500,7,0.061303,2.0000,1
5420,3,5,146.01,29.202000,116,0.20000,2.8000,9,0.080337,1.6000,0
5426,41,3,51.36,17.120000,77,0.00000,1.0000,2,0.000000,0.0000,1
5427,4,15,610.37,40.691333,114,1.00000,2.1333,7,0.139260,2.4667,0
5428,4,3,80.48,26.826667,114,1.00000,2.0000,3,0.086978,2.0000,0
5429,65,2,90.60,45.300000,53,0.00000,2.0000,4,0.055188,0.0000,1
5435,55,3,43.39,14.463333,62,0.00000,3.0000,6,0.069140,1.3333,1
5438,33,2,26.48,13.240000,84,0.00000,1.0000,1,0.000000,0.5000,1
5443,8,3,132.00,44.000000,109,0.00000,2.3333,5,0.108333,0.0000,0
5461,73,2,69.34,34.670000,42,0.00000,2.5000,5,0.043265,1.5000,0
5470,11,5,89.08,17.816000,103,0.00000,3.6000,8,0.000000,1.2000,0
5475,20,3,74.90,24.966667,94,0.00000,1.0000,1,0.000000,5.3333,1
5481,21,3,392.69,130.896667,93,1.00000,1.3333,2,0.000000,0.0000,0
5491,75,2,20.06,10.030000,39,0.00000,1.0000,2,0.000000,2.0000,1
5492,44,2,73.73,36.865000,70,0.50000,2.0000,4,0.071206,2.5000,0
5493,60,2,41.73,20.865000,54,0.50000,1.0000,2,0.000000,2.0000,1
5496,84,2,72.23,36.115000,30,0.00000,2.5000,5,0.000000,2.0000,1
5503,21,2,55.64,27.820000,92,0.50000,1.0000,1,0.000000,0.0000,1
5512,6,2,40.12,20.060000,106,1.00000,1.5000,3,0.000000,0.5000,1
5513,4,5,237.71,47.542000,108,0.00000,6.4000,7,0.037861,0.4000,0
5519,30,3,117.31,39.103333,82,0.66667,1.6667,2,0.151735,1.6667,1
5523,22,7,245.89,35.127143,90,0.42857,2.0000,7,0.000000,2.0000,0
5526,86,7,241.30,34.471429,25,0.71429,1.7143,10,0.000000,2.5714,0
5528,47,2,53.09,26.545000,64,1.00000,2.0000,3,0.193822,4.0000,1
5532,4,29,489.55,16.881034,106,0.03448,2.1724,9,0.069452,1.2069,0
5533,22,5,125.71,25.142000,88,0.80000,3.8000,8,0.000000,0.8000,0
5543,79,2,436.17,218.085000,30,1.00000,11.5000,6,0.000000,3.5000,1
5553,15,3,84.39,28.130000,93,0.00000,1.3333,3,0.023699,0.3333,1
5567,22,2,40.66,20.330000,85,0.00000,1.0000,1,0.000000,1.5000,1
5568,20,2,76.77,38.385000,87,1.00000,3.5000,6,0.000000,0.0000,0
5570,2,4,125.54,31.385000,105,0.00000,2.0000,4,0.154054,0.5000,0
5574,26,6,259.98,43.330000,81,1.00000,2.5000,12,0.000000,1.3333,0
5575,29,2,67.01,33.505000,78,0.50000,2.0000,3,0.000000,0.0000,1
5577,9,4,202.75,50.687500,98,0.00000,3.5000,9,0.010506,0.7500,0
5588,14,4,187.44,46.860000,92,0.00000,2.7500,7,0.132309,2.0000,0
5593,36,2,71.41,35.705000,70,0.00000,2.5000,5,0.056015,1.5000,0
5599,60,2,171.21,85.605000,46,1.00000,3.5000,5,0.000000,4.0000,1
5602,2,2,23.06,11.530000,103,0.00000,1.0000,1,0.164788,0.0000,1
5604,52,3,159.74,53.246667,53,0.00000,3.0000,7,0.043821,2.0000,0
5616,18,3,45.74,15.246667,86,0.00000,1.3333,2,0.000000,1.0000,1
5623,88,2,48.15,24.075000,15,1.00000,1.5000,2,0.000000,2.5000,0
5627,76,2,51.08,25.540000,27,0.00000,1.5000,3,0.078309,0.5000,0
5634,40,3,142.12,47.373333,62,1.00000,3.0000,4,0.084436,1.0000,0
5639,67,3,49.01,16.336667,35,0.00000,1.0000,1,0.061212,1.6667,1
5643,26,2,66.06,33.030000,75,0.00000,2.0000,4,0.060551,3.5000,1
5649,22,3,128.88,42.960000,79,0.33333,2.6667,4,0.053538,1.3333,1
5650,23,2,85.97,42.985000,78,0.00000,2.5000,4,0.116320,2.5000,0
5659,90,2,33.97,16.985000,10,0.00000,1.5000,3,0.000000,1.0000,0
5663,25,5,96.85,19.370000,75,0.00000,2.0000,6,0.000000,2.4000,0
5667,39,2,73.83,36.915000,61,0.00000,2.5000,3,0.000000,1.5000,1
5669,89,2,53.50,26.750000,11,0.00000,3.0000,4,0.000000,2.5000,0
5671,79,2,119.86,59.930000,21,1.00000,4.0000,4,0.151844,1.0000,1
5672,79,2,50.15,25.075000,21,0.00000,2.0000,4,0.039880,2.0000,1
5676,57,2,75.43,37.715000,43,0.00000,2.0000,3,0.000000,2.5000,0
5682,43,5,75.97,15.194000,56,0.00000,1.0000,3,0.000000,1.2000,1
5686,1,6,1301.77,216.961667,98,1.00000,26.5000,6,0.046091,0.8333,1
5694,11,5,246.36,49.272000,88,1.00000,2.0000,5,0.000000,4.0000,0
5701,53,3,143.09,47.696667,45,1.00000,2.0000,5,0.000000,3.3333,1
5717,10,3,33.59,11.196667,86,0.00000,1.0000,1,0.139923,0.0000,0
5718,87,2,23.00,11.500000,9,0.50000,3.0000,6,0.000000,0.0000,1
5725,56,2,121.75,60.875000,40,1.00000,3.0000,3,0.121150,0.5000,1
5729,68,3,99.77,33.256667,28,0.00000,3.6667,8,0.000000,1.3333,0
5730,56,2,38.72,19.360000,40,0.00000,1.0000,2,0.029959,1.5000,1
5732,78,2,67.10,33.550000,17,1.00000,2.0000,4,0.059165,2.5000,1
5736,85,2,90.68,45.340000,10,1.00000,4.0000,7,0.000000,1.0000,0
5739,12,11,201.24,18.294545,83,0.72727,1.1818,4,0.000000,0.0909,0
5741,51,2,68.71,34.355000,44,1.00000,1.5000,3,0.000000,2.5000,1
5742,51,2,67.06,33.530000,44,1.00000,1.5000,1,0.000000,1.5000,0
5745,3,3,272.38,90.793333,92,1.00000,4.6667,6,0.120053,3.0000,1
5751,23,4,160.92,40.230000,72,1.00000,2.5000,9,0.049714,2.7500,0
5754,67,2,261.14,130.570000,26,0.50000,5.5000,2,0.000000,2.5000,1
5755,44,4,66.34,16.585000,49,0.75000,1.0000,1,0.000000,0.0000,0
5763,11,6,261.17,43.528333,82,0.66667,2.1667,10,0.084236,1.6667,0
5767,13,6,309.64,51.606667,80,0.00000,4.3333,11,0.003068,1.1667,0
5771,53,2,61.46,30.730000,40,0.00000,3.0000,4,0.016271,0.0000,0
5773,65,2,53.94,26.970000,27,0.00000,1.5000,3,0.166852,2.5000,1
5775,21,3,166.85,55.616667,71,0.00000,2.6667,3,0.129458,3.6667,1
5792,69,2,68.98,34.490000,22,1.00000,3.0000,5,0.150768,1.0000,1
5793,7,8,202.43,25.303750,84,1.00000,1.2500,6,0.133083,2.1250,0
5800,75,2,58.78,29.390000,16,0.00000,2.5000,4,0.017013,0.0000,1
5804,33,2,33.81,16.905000,57,0.00000,1.5000,3,0.000000,3.5000,1
5805,12,2,39.76,19.880000,78,1.00000,2.0000,4,0.050302,0.5000,0
5807,83,2,146.43,73.215000,7,0.00000,4.5000,6,0.068292,0.5000,0
5808,45,2,62.52,31.260000,45,0.00000,3.5000,4,0.079974,1.0000,1
5817,69,2,92.73,46.365000,20,0.50000,2.5000,5,0.000000,4.0000,1
5820,68,2,77.31,38.655000,21,0.00000,4.0000,5,0.000000,1.5000,0
5822,52,2,93.81,46.905000,37,0.00000,3.0000,5,0.053299,1.5000,1
5823,19,2,96.83,48.415000,69,0.50000,4.0000,4,0.000000,4.0000,0
5827,36,6,301.74,50.290000,52,0.83333,2.3333,9,0.000000,0.0000,0
5830,15,3,95.27,31.756667,73,0.00000,3.0000,8,0.034114,2.3333,1
5832,39,3,50.22,16.740000,49,0.00000,1.3333,3,0.019912,2.6667,1
5833,30,3,186.61,62.203333,58,1.00000,3.6667,6,0.094046,6.6667,1
5834,17,3,112.22,37.406667,71,1.00000,2.3333,7,0.000000,1.6667,1
5836,3,5,117.00,23.400000,84,0.00000,1.2000,2,0.085470,4.8000,0
5838,17,3,88.27,29.423333,70,0.00000,2.3333,6,0.000000,0.3333,1
5849,68,2,165.68,82.840000,18,0.00000,4.5000,7,0.060357,1.0000,1
5851,60,2,27.75,13.875000,26,0.00000,1.0000,2,0.036036,0.5000,1
5855,68,2,64.78,32.390000,18,1.00000,2.5000,3,0.000000,1.0000,0
5856,59,2,19.26,9.630000,27,0.00000,1.0000,2,0.000000,0.0000,1
5860,16,7,172.88,24.697143,69,0.00000,2.0000,12,0.043788,0.4286,1
5861,7,3,172.40,57.466667,78,1.00000,3.3333,8,0.109397,2.0000,1
5863,72,2,50.25,25.125000,13,1.00000,1.5000,3,0.121592,2.5000,0
5873,51,2,169.99,84.995000,33,0.50000,1.0000,2,0.011765,1.5000,1
5877,45,3,110.18,36.726667,39,1.00000,1.3333,3,0.115720,4.6667,1
5879,71,2,109.07,54.535000,13,1.00000,3.0000,6,0.000000,2.0000,1
5882,24,2,69.24,34.620000,60,0.00000,2.0000,2,0.119151,0.5000,1
5889,30,2,43.87,21.935000,53,0.00000,1.0000,2,0.000000,1.5000,0
5894,62,2,41.70,20.850000,20,0.50000,2.0000,2,0.119904,0.0000,1
5899,56,2,140.89,70.445000,26,0.00000,4.5000,7,0.035489,8.0000,1
5901,50,3,87.34,29.113333,32,0.66667,1.6667,4,0.034349,2.6667,1
5903,3,3,74.74,24.913333,78,1.00000,1.3333,3,0.112390,0.0000,1
5904,1,3,72.33,24.110000,80,0.33333,1.3333,4,0.138255,2.0000,1
5905,61,2,54.57,27.285000,20,1.00000,1.5000,3,0.000000,0.0000,0
5906,9,6,123.05,20.508333,72,0.00000,1.6667,2,0.000000,1.3333,1
5910,63,2,125.72,62.860000,18,0.50000,4.0000,4,0.000000,6.0000,1
5911,76,2,108.10,54.050000,4,1.00000,4.5000,9,0.000000,2.0000,1
5919,17,7,401.50,57.357143,63,0.85714,7.4286,11,0.067248,2.8571,0
5932,72,2,69.05,34.525000,7,1.00000,2.0000,3,0.147719,1.0000,1
5938,15,2,125.00,62.500000,64,0.00000,3.0000,5,0.118320,0.0000,1
5939,63,2,73.03,36.515000,16,0.00000,2.5000,5,0.000000,5.0000,0
5941,59,3,105.49,35.163333,20,0.00000,2.0000,5,0.031283,2.3333,0
